"count","Sample_Barcode","Condition"
77.1554118878541,"TCGA-D1-A16Y","Donor_wo"
98.385273222263,"TCGA-E6-A1M0","Donor_wo"
194.683756096546,"TCGA-B5-A1MW","Donor_wo"
10132.6326674963,"TCGA-AX-A06B","Donor_wo"
73.5535214639941,"TCGA-A5-A0G5","Donor_wo"
27.113197174565,"TCGA-D1-A169","Donor_wo"
714.785567922045,"TCGA-AJ-A3EK","Donor_wo"
5114.99261374226,"TCGA-AX-A1C8","Donor_wo"
89.7717844501713,"TCGA-B5-A3FH","Donor_wo"
73.3460326592113,"TCGA-BS-A0VI","Donor_wo"
21.4793000024299,"TCGA-AX-A3G6","Donor_wo"
1848.60408696176,"TCGA-BG-A0M4","Donor_wo"
43.6980362850264,"TCGA-AX-A3G4","Donor_wo"
19.6235894587364,"TCGA-D1-A2G5","Donor_wo"
3140.15484789906,"TCGA-AX-A3FT","Donor_wo"
7307.00237150392,"TCGA-AP-A0LS","Donor_wo"
90.0958903432381,"TCGA-BG-A0VT","Donor_wo"
365.291415508947,"TCGA-AX-A0J1","Donor_wo"
493.065929335366,"TCGA-EY-A2OO","Donor_wo"
350.43198526553,"TCGA-AJ-A23N","Donor_wo"
2107.51972976873,"TCGA-AX-A3GB","Donor_wo"
174.630710834485,"TCGA-B5-A0K8","Donor_wo"
3670.32240077409,"TCGA-A5-A2K4","Donor_wo"
342.214901662959,"TCGA-AP-A1DQ","Donor_wo"
116.522431711601,"TCGA-BS-A0UV","Donor_wo"
49.5882428041294,"TCGA-BG-A0RY","Donor_wo"
17.4295604417523,"TCGA-EY-A2OQ","Donor_wo"
104.667266502309,"TCGA-AX-A1CP","Donor_wo"
739.210931644086,"TCGA-D1-A102","Donor_wo"
253.435719485702,"TCGA-AJ-A3NE","Donor_wo"
108.606336367939,"TCGA-B5-A11I","Donor_wo"
111.149506983436,"TCGA-AX-A3G3","Donor_wo"
60.9865040864573,"TCGA-B5-A11Z","Donor_wo"
90.9623600766215,"TCGA-EO-A3B1","Donor_wo"
216.201416917792,"TCGA-D1-A0ZO","Donor_wo"
25.7675629282446,"TCGA-PG-A916","Donor_wo"
1056.70835939364,"TCGA-D1-A17D","Donor_wo"
2615.15612223007,"TCGA-D1-A15Z","Donor_wo"
8.8242573252715,"TCGA-AP-A0LD","Donor_wo"
525.993818192183,"TCGA-AP-A0LO","Donor_wo"
161.905821695968,"TCGA-BG-A0VW","Donor_wo"
87.5450625536278,"TCGA-D1-A3JQ","Donor_wo"
18.3571675109754,"TCGA-A5-A0GB","Donor_wo"
106.979916832825,"TCGA-BS-A0TI","Donor_wo"
60.3374269032243,"TCGA-BK-A13B","Donor_wo"
18.2142656953911,"TCGA-QS-A5YR","Donor_wo"
341.840215200143,"TCGA-EY-A1H0","Donor_wo"
190.83381406935,"TCGA-PG-A5BC","Donor_wo"
714.02813105353,"TCGA-AX-A2HJ","Donor_w"
104.815435635523,"TCGA-BS-A0V7","Donor_wo"
34.2634345793225,"TCGA-H5-A2HR","Donor_wo"
35.5503911067915,"TCGA-B5-A0K9","Donor_wo"
212.045747630932,"TCGA-PG-A915","Donor_wo"
1154.37137720421,"TCGA-B5-A1MR","Donor_wo"
42.1779420879515,"TCGA-AJ-A3TW","Donor_wo"
20.8373118313372,"TCGA-DF-A2KV","Donor_wo"
770.152228425059,"TCGA-EY-A1GI","Donor_wo"
399.280678618457,"TCGA-BG-A0MK","Donor_wo"
2344.50632153429,"TCGA-AP-A0LH","Donor_wo"
27.640678023903,"TCGA-AP-A5FX","Donor_wo"
548.563085188245,"TCGA-D1-A101","Donor_wo"
85.9044250703563,"TCGA-K6-A3WQ","Donor_wo"
50.6279409122947,"TCGA-B5-A1MV","Donor_wo"
156.317859602953,"TCGA-BG-A0MG","Donor_wo"
176.639787029048,"TCGA-A5-A0GQ","Donor_wo"
100.044641367372,"TCGA-A5-A0GN","Donor_wo"
192.330271689117,"TCGA-AX-A06L","Donor_wo"
54.5162708773585,"TCGA-AJ-A3EM","Donor_wo"
25.731703137081,"TCGA-DF-A2KR","Donor_wo"
705.746917481708,"TCGA-D1-A160","Donor_wo"
396.1647147134,"TCGA-D1-A16S","Donor_wo"
2406.89441338278,"TCGA-BS-A0UJ","Donor_wo"
48.5926330092887,"TCGA-AP-A05D","Donor_wo"
9.85948832533601,"TCGA-AP-A05J","Donor_wo"
564.654006356429,"TCGA-D1-A17M","Donor_wo"
44.7548508756708,"TCGA-FI-A2F9","Donor_wo"
17.7059082306509,"TCGA-5S-A9Q8","Donor_wo"
398.908615081931,"TCGA-D1-A17K","Donor_wo"
164.658879446444,"TCGA-KP-A3W3","Donor_wo"
